"","SURVEY_DEFINITION_ID","SURVEY","CRUISE","CRUISEJOIN","YEAR","HAULJOIN","STRATUM","DESIGN_YEAR","LATITUDE_DD_START","LATITUDE_DD_END","LONGITUDE_DD_START","LONGITUDE_DD_END","DEPTH_M","BOTTOM_TEMPERATURE_C","SPECIES_CODE","WEIGHT_KG","COUNT","AREA_SWEPT_KM2","CPUE_KGKM2","CPUE_NOKM2","STATIONID"
"23980",98,"EBS",201901,-727,2019,-18976,31,2022,55.64897,55.67402,-165.17235,-165.17265,109,4.8,10285,0,0,0.047734464,0,0,"C-05"
"23981",98,"EBS",201901,-727,2019,-18976,31,2022,55.64897,55.67402,-165.17235,-165.17265,109,4.8,21348,0,0,0.047734464,0,0,"C-05"
"23982",98,"EBS",201901,-727,2019,-18976,31,2022,55.64897,55.67402,-165.17235,-165.17265,109,4.8,21720,34.41,12,0.047734464,720.862813081969,251.390693315421,"C-05"
"23983",98,"EBS",201901,-727,2019,-18976,31,2022,55.64897,55.67402,-165.17235,-165.17265,109,4.8,21725,0,0,0.047734464,0,0,"C-05"
"23984",98,"EBS",201901,-727,2019,-18976,31,2022,55.64897,55.67402,-165.17235,-165.17265,109,4.8,24185,0.216,1,0.047734464,4.52503247967758,20.9492244429517,"C-05"
"23985",98,"EBS",201901,-727,2019,-18976,31,2022,55.64897,55.67402,-165.17235,-165.17265,109,4.8,66045,0,0,0.047734464,0,0,"C-05"
"23986",98,"EBS",201901,-727,2019,-18975,50,2022,55.30889,55.33349,-165.16651,-165.16332,110,4.9,10115,0,0,0.05024253,0,0,"B-05"
"23987",98,"EBS",201901,-727,2019,-18975,50,2022,55.30889,55.33349,-165.16651,-165.16332,110,4.9,10140,0,0,0.05024253,0,0,"B-05"
"23988",98,"EBS",201901,-727,2019,-18975,50,2022,55.30889,55.33349,-165.16651,-165.16332,110,4.9,10212,0,0,0.05024253,0,0,"B-05"
"23989",98,"EBS",201901,-727,2019,-18975,50,2022,55.30889,55.33349,-165.16651,-165.16332,110,4.9,10285,0,0,0.05024253,0,0,"B-05"
"23990",98,"EBS",201901,-727,2019,-18975,50,2022,55.30889,55.33349,-165.16651,-165.16332,110,4.9,21348,0,0,0.05024253,0,0,"B-05"
"23991",98,"EBS",201901,-727,2019,-18975,50,2022,55.30889,55.33349,-165.16651,-165.16332,110,4.9,21720,3.58,2,0.05024253,71.2543735357276,39.806912589792,"B-05"
"23992",98,"EBS",201901,-727,2019,-18975,50,2022,55.30889,55.33349,-165.16651,-165.16332,110,4.9,21725,0,0,0.05024253,0,0,"B-05"
"23993",98,"EBS",201901,-727,2019,-18975,50,2022,55.30889,55.33349,-165.16651,-165.16332,110,4.9,24185,0,0,0.05024253,0,0,"B-05"
"23994",98,"EBS",201901,-727,2019,-18975,50,2022,55.30889,55.33349,-165.16651,-165.16332,110,4.9,66045,0,0,0.05024253,0,0,"B-05"
"23995",98,"EBS",201901,-727,2019,-18974,50,2022,54.98716,55.01225,-165.15827,-165.1598,112,5.1,10115,0,0,0.04751649,0,0,"A-05"
"23996",98,"EBS",201901,-727,2019,-18974,50,2022,54.98716,55.01225,-165.15827,-165.1598,112,5.1,10140,0,0,0.04751649,0,0,"A-05"
"23997",98,"EBS",201901,-727,2019,-18974,50,2022,54.98716,55.01225,-165.15827,-165.1598,112,5.1,10212,0,0,0.04751649,0,0,"A-05"
"23998",98,"EBS",201901,-727,2019,-18974,50,2022,54.98716,55.01225,-165.15827,-165.1598,112,5.1,10285,0,0,0.04751649,0,0,"A-05"
"23999",98,"EBS",201901,-727,2019,-18974,50,2022,54.98716,55.01225,-165.15827,-165.1598,112,5.1,21348,0,0,0.04751649,0,0,"A-05"
"24000",98,"EBS",201901,-727,2019,-18974,50,2022,54.98716,55.01225,-165.15827,-165.1598,112,5.1,21720,100.47,24,0.04751649,2114.42385580248,505.087812673032,"A-05"
"24001",98,"EBS",201901,-727,2019,-18974,50,2022,54.98716,55.01225,-165.15827,-165.1598,112,5.1,21725,0,0,0.04751649,0,0,"A-05"
"24002",98,"EBS",201901,-727,2019,-18974,50,2022,54.98716,55.01225,-165.15827,-165.1598,112,5.1,24185,0,0,0.04751649,0,0,"A-05"
"24003",98,"EBS",201901,-727,2019,-18974,50,2022,54.98716,55.01225,-165.15827,-165.1598,112,5.1,66045,0,0,0.04751649,0,0,"A-05"
"24004",98,"EBS",201901,-726,2019,-18973,31,2022,56.65689,56.65926,-165.83554,-165.87926,79,4,10115,0,0,0.0443313,0,0,"F-04"
"24005",98,"EBS",201901,-726,2019,-18973,31,2022,56.65689,56.65926,-165.83554,-165.87926,79,4,10140,0,0,0.0443313,0,0,"F-04"
"24006",98,"EBS",201901,-726,2019,-18973,31,2022,56.65689,56.65926,-165.83554,-165.87926,79,4,10212,0,0,0.0443313,0,0,"F-04"
"24007",98,"EBS",201901,-726,2019,-18973,31,2022,56.65689,56.65926,-165.83554,-165.87926,79,4,10285,11.154,13,0.0443313,251.60552476467,293.246532359755,"F-04"
"24008",98,"EBS",201901,-726,2019,-18973,31,2022,56.65689,56.65926,-165.83554,-165.87926,79,4,21348,0,0,0.0443313,0,0,"F-04"
"24009",98,"EBS",201901,-726,2019,-18973,31,2022,56.65689,56.65926,-165.83554,-165.87926,79,4,21720,68.18,16,0.0443313,1537.96527509908,360.91880905816,"F-04"
"24010",98,"EBS",201901,-726,2019,-18973,31,2022,56.65689,56.65926,-165.83554,-165.87926,79,4,21725,0,0,0.0443313,0,0,"F-04"
"24011",98,"EBS",201901,-726,2019,-18973,31,2022,56.65689,56.65926,-165.83554,-165.87926,79,4,24185,0.196,5,0.0443313,4.42125541096246,112.787127830675,"F-04"
"24012",98,"EBS",201901,-726,2019,-18973,31,2022,56.65689,56.65926,-165.83554,-165.87926,79,4,66045,0,0,0.0443313,0,0,"F-04"
"24013",98,"EBS",201901,-726,2019,-18972,31,2022,56.67772,56.65876,-165.21241,-165.24291,76,3.9,10115,0,0,0.046950445,0,0,"F-05"
"24014",98,"EBS",201901,-726,2019,-18972,31,2022,56.67772,56.65876,-165.21241,-165.24291,76,3.9,10140,0,0,0.046950445,0,0,"F-05"
"24015",98,"EBS",201901,-726,2019,-18972,31,2022,56.67772,56.65876,-165.21241,-165.24291,76,3.9,10212,0,0,0.046950445,0,0,"F-05"
"24016",98,"EBS",201901,-726,2019,-18972,31,2022,56.67772,56.65876,-165.21241,-165.24291,76,3.9,10285,69.31,77,0.046950445,1476.23733917751,1640.02705405668,"F-05"
"24017",98,"EBS",201901,-726,2019,-18972,31,2022,56.67772,56.65876,-165.21241,-165.24291,76,3.9,21348,0,0,0.046950445,0,0,"F-05"
"24018",98,"EBS",201901,-726,2019,-18972,31,2022,56.67772,56.65876,-165.21241,-165.24291,76,3.9,21720,53.54,19,0.046950445,1140.35127888564,404.682000351647,"F-05"
"24019",98,"EBS",201901,-726,2019,-18972,31,2022,56.67772,56.65876,-165.21241,-165.24291,76,3.9,21725,0,0,0.046950445,0,0,"F-05"
"24020",98,"EBS",201901,-726,2019,-18972,31,2022,56.67772,56.65876,-165.21241,-165.24291,76,3.9,24185,1.003,4,0.046950445,21.362949808037,85.1962106003468,"F-05"
"24021",98,"EBS",201901,-726,2019,-18972,31,2022,56.67772,56.65876,-165.21241,-165.24291,76,3.9,66045,0,0,0.046950445,0,0,"F-05"
"24022",98,"EBS",201901,-726,2019,-18971,31,2022,57.01066,56.98556,-165.22331,-165.22883,71,3.9,10115,0,0,0.04662633,0,0,"G-05"
"24023",98,"EBS",201901,-726,2019,-18971,31,2022,57.01066,56.98556,-165.22331,-165.22883,71,3.9,10140,0,0,0.04662633,0,0,"G-05"
"24024",98,"EBS",201901,-726,2019,-18971,31,2022,57.01066,56.98556,-165.22331,-165.22883,71,3.9,10212,0,0,0.04662633,0,0,"G-05"
"24025",98,"EBS",201901,-726,2019,-18971,31,2022,57.01066,56.98556,-165.22331,-165.22883,71,3.9,10285,45.06,36,0.04662633,966.40674914796,772.095938067611,"G-05"
"24026",98,"EBS",201901,-726,2019,-18971,31,2022,57.01066,56.98556,-165.22331,-165.22883,71,3.9,21348,0,0,0.04662633,0,0,"G-05"
"24027",98,"EBS",201901,-726,2019,-18971,31,2022,57.01066,56.98556,-165.22331,-165.22883,71,3.9,21720,15,12,0.04662633,321.706640861505,257.365312689204,"G-05"
"24028",98,"EBS",201901,-726,2019,-18971,31,2022,57.01066,56.98556,-165.22331,-165.22883,71,3.9,21725,0,0,0.04662633,0,0,"G-05"
"24029",98,"EBS",201901,-726,2019,-18971,31,2022,57.01066,56.98556,-165.22331,-165.22883,71,3.9,24185,0.9,5,0.04662633,19.3023984516903,107.235546953835,"G-05"
"24030",98,"EBS",201901,-726,2019,-18971,31,2022,57.01066,56.98556,-165.22331,-165.22883,71,3.9,66045,0,0,0.04662633,0,0,"G-05"
"24031",98,"EBS",201901,-726,2019,-18970,31,2022,57.34543,57.32143,-165.22465,-165.22514,68,3.7,10115,0,0,0.043856148,0,0,"H-05"
"24032",98,"EBS",201901,-726,2019,-18970,31,2022,57.34543,57.32143,-165.22465,-165.22514,68,3.7,10140,0,0,0.043856148,0,0,"H-05"
"24033",98,"EBS",201901,-726,2019,-18970,31,2022,57.34543,57.32143,-165.22465,-165.22514,68,3.7,10212,0,0,0.043856148,0,0,"H-05"
"24034",98,"EBS",201901,-726,2019,-18970,31,2022,57.34543,57.32143,-165.22465,-165.22514,68,3.7,10285,12.624,17,0.043856148,287.850177813154,387.630942872593,"H-05"
"24035",98,"EBS",201901,-726,2019,-18970,31,2022,57.34543,57.32143,-165.22465,-165.22514,68,3.7,21348,0,0,0.043856148,0,0,"H-05"
"24036",98,"EBS",201901,-726,2019,-18970,31,2022,57.34543,57.32143,-165.22465,-165.22514,68,3.7,21720,5.96,4,0.043856148,135.898848207097,91.2072806759043,"H-05"
"24037",98,"EBS",201901,-726,2019,-18970,31,2022,57.34543,57.32143,-165.22465,-165.22514,68,3.7,21725,0,0,0.043856148,0,0,"H-05"
"24038",98,"EBS",201901,-726,2019,-18970,31,2022,57.34543,57.32143,-165.22465,-165.22514,68,3.7,24185,0.14,3,0.043856148,3.19225482365665,68.4054605069283,"H-05"
"24039",98,"EBS",201901,-726,2019,-18970,31,2022,57.34543,57.32143,-165.22465,-165.22514,68,3.7,66045,0,0,0.043856148,0,0,"H-05"
"24040",98,"EBS",201901,-726,2019,-18969,31,2022,57.68252,57.65759,-165.2586,-165.25354,61,4,10115,0,0,0.04578791,0,0,"I-05"
"24041",98,"EBS",201901,-726,2019,-18969,31,2022,57.68252,57.65759,-165.2586,-165.25354,61,4,10140,0,0,0.04578791,0,0,"I-05"
"24042",98,"EBS",201901,-726,2019,-18969,31,2022,57.68252,57.65759,-165.2586,-165.25354,61,4,10212,0,0,0.04578791,0,0,"I-05"
"24043",98,"EBS",201901,-726,2019,-18969,31,2022,57.68252,57.65759,-165.2586,-165.25354,61,4,10285,81.88,117,0.04578791,1788.24497558417,2555.25967444245,"I-05"
"24044",98,"EBS",201901,-726,2019,-18969,31,2022,57.68252,57.65759,-165.2586,-165.25354,61,4,21348,0,0,0.04578791,0,0,"I-05"
"24045",98,"EBS",201901,-726,2019,-18969,31,2022,57.68252,57.65759,-165.2586,-165.25354,61,4,21720,136.22,50,0.04578791,2975.02113549188,1091.99131386429,"I-05"
"24046",98,"EBS",201901,-726,2019,-18969,31,2022,57.68252,57.65759,-165.2586,-165.25354,61,4,21725,0,0,0.04578791,0,0,"I-05"
"24047",98,"EBS",201901,-726,2019,-18969,31,2022,57.68252,57.65759,-165.2586,-165.25354,61,4,24185,0,0,0.04578791,0,0,"I-05"
"24048",98,"EBS",201901,-726,2019,-18969,31,2022,57.68252,57.65759,-165.2586,-165.25354,61,4,66045,0,0,0.04578791,0,0,"I-05"
"24049",98,"EBS",201901,-726,2019,-18954,10,2022,58.01945,57.99594,-165.25038,-165.24902,50,6.3,10115,0,0,0.041685458,0,0,"J-05"
"24050",98,"EBS",201901,-726,2019,-18954,10,2022,58.01945,57.99594,-165.25038,-165.24902,50,6.3,10140,0,0,0.041685458,0,0,"J-05"
"24051",98,"EBS",201901,-726,2019,-18954,10,2022,58.01945,57.99594,-165.25038,-165.24902,50,6.3,10212,0,0,0.041685458,0,0,"J-05"
"24052",98,"EBS",201901,-726,2019,-18954,10,2022,58.01945,57.99594,-165.25038,-165.24902,50,6.3,10285,47.17,66,0.041685458,1131.56967113088,1583.28595070252,"J-05"
"24053",98,"EBS",201901,-726,2019,-18954,10,2022,58.01945,57.99594,-165.25038,-165.24902,50,6.3,21348,0,0,0.041685458,0,0,"J-05"
"24054",98,"EBS",201901,-726,2019,-18954,10,2022,58.01945,57.99594,-165.25038,-165.24902,50,6.3,21720,28.8,27,0.041685458,690.888414852009,647.707888923759,"J-05"
"24055",98,"EBS",201901,-726,2019,-18954,10,2022,58.01945,57.99594,-165.25038,-165.24902,50,6.3,21725,0,0,0.041685458,0,0,"J-05"
"24056",98,"EBS",201901,-726,2019,-18954,10,2022,58.01945,57.99594,-165.25038,-165.24902,50,6.3,24185,0,0,0.041685458,0,0,"J-05"
"24057",98,"EBS",201901,-726,2019,-18954,10,2022,58.01945,57.99594,-165.25038,-165.24902,50,6.3,66045,0,0,0.041685458,0,0,"J-05"
"24058",98,"EBS",201901,-726,2019,-18953,10,2022,58.35432,58.32995,-165.28144,-165.28677,44,6.2,10115,0,0,0.041267691,0,0,"K-05"
"24059",98,"EBS",201901,-726,2019,-18953,10,2022,58.35432,58.32995,-165.28144,-165.28677,44,6.2,10140,0,0,0.041267691,0,0,"K-05"
"24060",98,"EBS",201901,-726,2019,-18953,10,2022,58.35432,58.32995,-165.28144,-165.28677,44,6.2,10212,0,0,0.041267691,0,0,"K-05"
"24061",98,"EBS",201901,-726,2019,-18953,10,2022,58.35432,58.32995,-165.28144,-165.28677,44,6.2,10285,33.395,63,0.041267691,809.228701455577,1526.61800244651,"K-05"
"24062",98,"EBS",201901,-726,2019,-18953,10,2022,58.35432,58.32995,-165.28144,-165.28677,44,6.2,21348,0,0,0.041267691,0,0,"K-05"
"24063",98,"EBS",201901,-726,2019,-18953,10,2022,58.35432,58.32995,-165.28144,-165.28677,44,6.2,21720,59.33,343,0.041267691,1437.68644579606,8311.5869022088,"K-05"
"24064",98,"EBS",201901,-726,2019,-18953,10,2022,58.35432,58.32995,-165.28144,-165.28677,44,6.2,21725,0,0,0.041267691,0,0,"K-05"
"24065",98,"EBS",201901,-726,2019,-18953,10,2022,58.35432,58.32995,-165.28144,-165.28677,44,6.2,24185,0,0,0.041267691,0,0,"K-05"
"24066",98,"EBS",201901,-726,2019,-18953,10,2022,58.35432,58.32995,-165.28144,-165.28677,44,6.2,66045,0,0,0.041267691,0,0,"K-05"
"24067",98,"EBS",201901,-726,2019,-18952,10,2022,58.68496,58.66027,-165.29102,-165.30146,39,6.6,10115,0,0,0.043761411,0,0,"L-05"
"24068",98,"EBS",201901,-726,2019,-18952,10,2022,58.68496,58.66027,-165.29102,-165.30146,39,6.6,10140,0,0,0.043761411,0,0,"L-05"
"24069",98,"EBS",201901,-726,2019,-18952,10,2022,58.68496,58.66027,-165.29102,-165.30146,39,6.6,10212,0,0,0.043761411,0,0,"L-05"
"24070",98,"EBS",201901,-726,2019,-18952,10,2022,58.68496,58.66027,-165.29102,-165.30146,39,6.6,10285,22.56,67,0.043761411,515.522682758104,1531.02924400678,"L-05"
"24071",98,"EBS",201901,-726,2019,-18952,10,2022,58.68496,58.66027,-165.29102,-165.30146,39,6.6,21348,0,0,0.043761411,0,0,"L-05"
"24072",98,"EBS",201901,-726,2019,-18952,10,2022,58.68496,58.66027,-165.29102,-165.30146,39,6.6,21720,14.34,113,0.043761411,327.685960582944,2582.18365033979,"L-05"
"24073",98,"EBS",201901,-726,2019,-18952,10,2022,58.68496,58.66027,-165.29102,-165.30146,39,6.6,21725,0,0,0.043761411,0,0,"L-05"
"24074",98,"EBS",201901,-726,2019,-18952,10,2022,58.68496,58.66027,-165.29102,-165.30146,39,6.6,24185,0,0,0.043761411,0,0,"L-05"
"24075",98,"EBS",201901,-726,2019,-18952,10,2022,58.68496,58.66027,-165.29102,-165.30146,39,6.6,66045,0,0,0.043761411,0,0,"L-05"
"24076",98,"EBS",201901,-726,2019,-18951,10,2022,59.01031,58.99149,-165.30847,-165.2744,29,7.6,10115,0,0,0.044796875,0,0,"M-05"
"24077",98,"EBS",201901,-726,2019,-18951,10,2022,59.01031,58.99149,-165.30847,-165.2744,29,7.6,10140,0,0,0.044796875,0,0,"M-05"
"24078",98,"EBS",201901,-726,2019,-18951,10,2022,59.01031,58.99149,-165.30847,-165.2744,29,7.6,10212,0,0,0.044796875,0,0,"M-05"
"24079",98,"EBS",201901,-726,2019,-18951,10,2022,59.01031,58.99149,-165.30847,-165.2744,29,7.6,10285,8.12,29,0.044796875,181.262643878619,647.366585280781,"M-05"
"24080",98,"EBS",201901,-726,2019,-18951,10,2022,59.01031,58.99149,-165.30847,-165.2744,29,7.6,21348,0,0,0.044796875,0,0,"M-05"
"24081",98,"EBS",201901,-726,2019,-18951,10,2022,59.01031,58.99149,-165.30847,-165.2744,29,7.6,21720,30.2,18,0.044796875,674.154168119986,401.813742588071,"M-05"
"24082",98,"EBS",201901,-726,2019,-18951,10,2022,59.01031,58.99149,-165.30847,-165.2744,29,7.6,21725,0,0,0.044796875,0,0,"M-05"
"24083",98,"EBS",201901,-726,2019,-18951,10,2022,59.01031,58.99149,-165.30847,-165.2744,29,7.6,24185,0,0,0.044796875,0,0,"M-05"
"24084",98,"EBS",201901,-726,2019,-18951,10,2022,59.01031,58.99149,-165.30847,-165.2744,29,7.6,66045,0,0,0.044796875,0,0,"M-05"
"24085",98,"EBS",201901,-726,2019,-18950,20,2022,59.0037,59.00436,-165.9422,-165.89298,31,7.4,10115,0,0,0.04354795,0,0,"M-04"
"24086",98,"EBS",201901,-726,2019,-18950,20,2022,59.0037,59.00436,-165.9422,-165.89298,31,7.4,10140,0,0,0.04354795,0,0,"M-04"
"24087",98,"EBS",201901,-726,2019,-18950,20,2022,59.0037,59.00436,-165.9422,-165.89298,31,7.4,10212,0,0,0.04354795,0,0,"M-04"
"24088",98,"EBS",201901,-726,2019,-18950,20,2022,59.0037,59.00436,-165.9422,-165.89298,31,7.4,10285,15.315,47,0.04354795,351.681307616088,1079.27009193314,"M-04"
"24089",98,"EBS",201901,-726,2019,-18950,20,2022,59.0037,59.00436,-165.9422,-165.89298,31,7.4,21348,0,0,0.04354795,0,0,"M-04"
"24090",98,"EBS",201901,-726,2019,-18950,20,2022,59.0037,59.00436,-165.9422,-165.89298,31,7.4,21720,3.24,5,0.04354795,74.4007467630508,114.81596722693,"M-04"
"24091",98,"EBS",201901,-726,2019,-18950,20,2022,59.0037,59.00436,-165.9422,-165.89298,31,7.4,21725,0,0,0.04354795,0,0,"M-04"
"24092",98,"EBS",201901,-726,2019,-18950,20,2022,59.0037,59.00436,-165.9422,-165.89298,31,7.4,24185,0,0,0.04354795,0,0,"M-04"
"24093",98,"EBS",201901,-726,2019,-18950,20,2022,59.0037,59.00436,-165.9422,-165.89298,31,7.4,66045,0,0,0.04354795,0,0,"M-04"
"24094",98,"EBS",201901,-726,2019,-18948,20,2022,59.0166,58.99737,-166.5581,-166.58831,34,6.8,10115,0,0,0.04095583,0,0,"M-03"
"24095",98,"EBS",201901,-726,2019,-18948,20,2022,59.0166,58.99737,-166.5581,-166.58831,34,6.8,10140,0,0,0.04095583,0,0,"M-03"
"24096",98,"EBS",201901,-726,2019,-18948,20,2022,59.0166,58.99737,-166.5581,-166.58831,34,6.8,10212,0,0,0.04095583,0,0,"M-03"
"24097",98,"EBS",201901,-726,2019,-18948,20,2022,59.0166,58.99737,-166.5581,-166.58831,34,6.8,10285,8.77,21,0.04095583,214.133128299439,512.747513601849,"M-03"
"24098",98,"EBS",201901,-726,2019,-18948,20,2022,59.0166,58.99737,-166.5581,-166.58831,34,6.8,21348,0,0,0.04095583,0,0,"M-03"
"24099",98,"EBS",201901,-726,2019,-18948,20,2022,59.0166,58.99737,-166.5581,-166.58831,34,6.8,21720,27.48,22,0.04095583,670.966746370419,537.164061868603,"M-03"
"24100",98,"EBS",201901,-726,2019,-18948,20,2022,59.0166,58.99737,-166.5581,-166.58831,34,6.8,21725,0,0,0.04095583,0,0,"M-03"
"24101",98,"EBS",201901,-726,2019,-18948,20,2022,59.0166,58.99737,-166.5581,-166.58831,34,6.8,24185,0,0,0.04095583,0,0,"M-03"
"24102",98,"EBS",201901,-726,2019,-18948,20,2022,59.0166,58.99737,-166.5581,-166.58831,34,6.8,66045,0,0,0.04095583,0,0,"M-03"
"24103",98,"EBS",201901,-726,2019,-18947,20,2022,59.33136,59.33908,-165.94042,-165.98715,24,8.5,10115,0,0,0.042766926,0,0,"N-04"
"24104",98,"EBS",201901,-726,2019,-18947,20,2022,59.33136,59.33908,-165.94042,-165.98715,24,8.5,10140,0,0,0.042766926,0,0,"N-04"
"24105",98,"EBS",201901,-726,2019,-18947,20,2022,59.33136,59.33908,-165.94042,-165.98715,24,8.5,10212,0,0,0.042766926,0,0,"N-04"
"24106",98,"EBS",201901,-726,2019,-18947,20,2022,59.33136,59.33908,-165.94042,-165.98715,24,8.5,10285,5.16,36,0.042766926,120.653983875297,841.771980525325,"N-04"
"24107",98,"EBS",201901,-726,2019,-18947,20,2022,59.33136,59.33908,-165.94042,-165.98715,24,8.5,21348,0,0,0.042766926,0,0,"N-04"
"24108",98,"EBS",201901,-726,2019,-18947,20,2022,59.33136,59.33908,-165.94042,-165.98715,24,8.5,21720,3.22,4,0.042766926,75.2918271469874,93.5302200583694,"N-04"
"24109",98,"EBS",201901,-726,2019,-18947,20,2022,59.33136,59.33908,-165.94042,-165.98715,24,8.5,21725,0,0,0.042766926,0,0,"N-04"
"24110",98,"EBS",201901,-726,2019,-18947,20,2022,59.33136,59.33908,-165.94042,-165.98715,24,8.5,24185,0,0,0.042766926,0,0,"N-04"
"24111",98,"EBS",201901,-726,2019,-18947,20,2022,59.33136,59.33908,-165.94042,-165.98715,24,8.5,66045,0,0,0.042766926,0,0,"N-04"
"24112",98,"EBS",201901,-726,2019,-18946,20,2022,59.32674,59.32306,-165.29107,-165.34476,21,9.2,10115,0,0,0.041692528,0,0,"N-05"
"24113",98,"EBS",201901,-726,2019,-18946,20,2022,59.32674,59.32306,-165.29107,-165.34476,21,9.2,10140,0,0,0.041692528,0,0,"N-05"
"24114",98,"EBS",201901,-726,2019,-18946,20,2022,59.32674,59.32306,-165.29107,-165.34476,21,9.2,10212,0,0,0.041692528,0,0,"N-05"
"24115",98,"EBS",201901,-726,2019,-18946,20,2022,59.32674,59.32306,-165.29107,-165.34476,21,9.2,10285,1.12,9,0.041692528,26.8633266852996,215.866018006872,"N-05"
"24116",98,"EBS",201901,-726,2019,-18946,20,2022,59.32674,59.32306,-165.29107,-165.34476,21,9.2,21348,0,0,0.041692528,0,0,"N-05"
"24117",98,"EBS",201901,-726,2019,-18946,20,2022,59.32674,59.32306,-165.29107,-165.34476,21,9.2,21720,1.6,4,0.041692528,38.3761809789994,95.9404524474985,"N-05"
"24118",98,"EBS",201901,-726,2019,-18946,20,2022,59.32674,59.32306,-165.29107,-165.34476,21,9.2,21725,0,0,0.041692528,0,0,"N-05"
"24119",98,"EBS",201901,-726,2019,-18946,20,2022,59.32674,59.32306,-165.29107,-165.34476,21,9.2,24185,0,0,0.041692528,0,0,"N-05"
"24120",98,"EBS",201901,-726,2019,-18946,20,2022,59.32674,59.32306,-165.29107,-165.34476,21,9.2,66045,0,0,0.041692528,0,0,"N-05"
"24121",98,"EBS",201901,-726,2019,-18945,10,2022,59.33327,59.33201,-164.62613,-164.68033,23,9.7,10115,0,0,0.044780544,0,0,"N-06"
"24122",98,"EBS",201901,-726,2019,-18945,10,2022,59.33327,59.33201,-164.62613,-164.68033,23,9.7,10140,0,0,0.044780544,0,0,"N-06"
"24123",98,"EBS",201901,-726,2019,-18945,10,2022,59.33327,59.33201,-164.62613,-164.68033,23,9.7,10212,0,0,0.044780544,0,0,"N-06"
"24124",98,"EBS",201901,-726,2019,-18945,10,2022,59.33327,59.33201,-164.62613,-164.68033,23,9.7,10285,4.9,37,0.044780544,109.422520637534,826.251686446685,"N-06"
"24125",98,"EBS",201901,-726,2019,-18945,10,2022,59.33327,59.33201,-164.62613,-164.68033,23,9.7,21348,0,0,0.044780544,0,0,"N-06"
"24126",98,"EBS",201901,-726,2019,-18945,10,2022,59.33327,59.33201,-164.62613,-164.68033,23,9.7,21720,0,0,0.044780544,0,0,"N-06"
"24127",98,"EBS",201901,-726,2019,-18945,10,2022,59.33327,59.33201,-164.62613,-164.68033,23,9.7,21725,0,0,0.044780544,0,0,"N-06"
"24128",98,"EBS",201901,-726,2019,-18945,10,2022,59.33327,59.33201,-164.62613,-164.68033,23,9.7,24185,0,0,0.044780544,0,0,"N-06"
"24129",98,"EBS",201901,-726,2019,-18945,10,2022,59.33327,59.33201,-164.62613,-164.68033,23,9.7,66045,0,0,0.044780544,0,0,"N-06"
"24130",98,"EBS",201901,-726,2019,-18944,10,2022,59.33907,59.34048,-163.96075,-164.01162,22,9.5,10115,0,0,0.04537827,0,0,"N-07"
"24131",98,"EBS",201901,-726,2019,-18944,10,2022,59.33907,59.34048,-163.96075,-164.01162,22,9.5,10140,0,0,0.04537827,0,0,"N-07"
"24132",98,"EBS",201901,-726,2019,-18944,10,2022,59.33907,59.34048,-163.96075,-164.01162,22,9.5,10212,0,0,0.04537827,0,0,"N-07"
"24133",98,"EBS",201901,-726,2019,-18944,10,2022,59.33907,59.34048,-163.96075,-164.01162,22,9.5,10285,4.63,57,0.04537827,102.031214499804,1256.10782429564,"N-07"
"24134",98,"EBS",201901,-726,2019,-18944,10,2022,59.33907,59.34048,-163.96075,-164.01162,22,9.5,21348,0,0,0.04537827,0,0,"N-07"
"24135",98,"EBS",201901,-726,2019,-18944,10,2022,59.33907,59.34048,-163.96075,-164.01162,22,9.5,21720,0,0,0.04537827,0,0,"N-07"
"24136",98,"EBS",201901,-726,2019,-18944,10,2022,59.33907,59.34048,-163.96075,-164.01162,22,9.5,21725,0,0,0.04537827,0,0,"N-07"
"24137",98,"EBS",201901,-726,2019,-18944,10,2022,59.33907,59.34048,-163.96075,-164.01162,22,9.5,24185,0,0,0.04537827,0,0,"N-07"
"24138",98,"EBS",201901,-726,2019,-18944,10,2022,59.33907,59.34048,-163.96075,-164.01162,22,9.5,66045,0,0,0.04537827,0,0,"N-07"
"24139",98,"EBS",201901,-726,2019,-18942,20,2022,59.33483,59.33557,-166.64095,-166.59072,29,7.1,10115,0,0,0.042856524,0,0,"N-03"
"24140",98,"EBS",201901,-726,2019,-18942,20,2022,59.33483,59.33557,-166.64095,-166.59072,29,7.1,10140,0,0,0.042856524,0,0,"N-03"
"24141",98,"EBS",201901,-726,2019,-18942,20,2022,59.33483,59.33557,-166.64095,-166.59072,29,7.1,10212,0,0,0.042856524,0,0,"N-03"
"24142",98,"EBS",201901,-726,2019,-18942,20,2022,59.33483,59.33557,-166.64095,-166.59072,29,7.1,10285,39.92,94,0.042856524,931.48011723956,2193.36500552401,"N-03"
"24143",98,"EBS",201901,-726,2019,-18942,20,2022,59.33483,59.33557,-166.64095,-166.59072,29,7.1,21348,0,0,0.042856524,0,0,"N-03"
"24144",98,"EBS",201901,-726,2019,-18942,20,2022,59.33483,59.33557,-166.64095,-166.59072,29,7.1,21720,17.72,43,0.042856524,413.472637211548,1003.34782167588,"N-03"
"24145",98,"EBS",201901,-726,2019,-18942,20,2022,59.33483,59.33557,-166.64095,-166.59072,29,7.1,21725,0,0,0.042856524,0,0,"N-03"
